"[[[77.0, 90.0, 0.26785714285714285], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.26785714285714285]]]",37,90,313
"[[[76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.26785714285714285], [72.0, 90.0, 0.08928571428571429]]]",38,490
"[[[74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.26785714285714285], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429]]]",39,491
"[[[71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.26785714285714285], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.5357142857142857]]]",41,83,164
"[[[72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.26785714285714285], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.5357142857142857], [69.0, 90.0, 0.08928571428571429]]]",42,485
"[[[74.0, 90.0, 0.26785714285714285], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.5357142857142857], [69.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429]]]",43,486,637
"[[[67.0, 90.0, 0.5357142857142857], [69.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.5357142857142857], [69.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.7142857142857143]]]",47,191,242,329,468,597,615,621,627,660,678
"[[[66.0, 90.0, 0.5357142857142857], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.5357142857142857], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.17857142857142858]]]",57,297,522
"[[[66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.5357142857142857], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.17857142857142858], [71.0, 90.0, 0.08928571428571429]]]",58,"['192', 'T']",598,616,622,661
"[[[68.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.5357142857142857], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.17857142857142858], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429]]]",59,599,662
"[[[66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.17857142857142858], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429]]]",61,175,415
"[[[68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.17857142857142858], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429]]]",62,102
"[[[69.0, 90.0, 0.17857142857142858], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429]]]",63,103,166
"[[[71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.7142857142857143]]]",64,"['159', 'T']",167,568,701
"[[[83.0, 90.0, 0.35714285714285715], [79.0, 90.0, 0.35714285714285715], [76.0, 90.0, 0.35714285714285715], [73.0, 90.0, 0.35714285714285715], [81.0, 90.0, 0.35714285714285715], [77.0, 90.0, 0.35714285714285715], [74.0, 90.0, 0.08928571428571429]]]",76,208
"[[[77.0, 90.0, 0.35714285714285715], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.35714285714285715], [77.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429]]]",81,720
"[[[74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.35714285714285715], [77.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429]]]",82,163,275,560,697
"[[[76.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.35714285714285715], [77.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.35714285714285715]]]",83,41,164
"[[[76.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [82.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.08928571428571429]]]",90,37,313
"[[[77.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [82.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429]]]",91,685,704
"[[[79.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [82.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [79.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429]]]",92,19,35,666,686
"[[[79.0, 90.0, 0.08928571428571429], [77.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429]]]",96,417
"[[[72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429]]]",102,62
"[[[71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.35714285714285715]]]",103,63,166,700
"[[[72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.17857142857142858], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.35714285714285715], [77.0, 90.0, 0.35714285714285715], [76.0, 90.0, 0.35714285714285715]]]",131,368
"[[[72.0, 90.0, 1.0714285714285714], [71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429]]]",158,567,706
"[[[71.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429]]]",159,"['64', 'T']",701
"[[[72.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [83.0, 90.0, 0.08928571428571429]]]",160,569
"[[[76.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [83.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429]]]",162,31
"[[[78.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [83.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429]]]",163,82,249,483,697
"[[[80.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [83.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429]]]",164,41,83
"[[[81.0, 90.0, 0.08928571428571429], [83.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429]]]",165,699
"[[[83.0, 90.0, 0.08928571428571429], [81.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429]]]",166,63,103,700
"[[[81.0, 90.0, 0.08928571428571429], [80.0, 90.0, 0.08928571428571429], [78.0, 90.0, 0.08928571428571429], [76.0, 90.0, 0.08928571428571429], [74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429]]]",167,64,701
"[[[74.0, 90.0, 0.08928571428571429], [72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429]]]",175,61
"[[[64.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.5357142857142857], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 1.7857142857142858]]]",191,47,242,329,468,597,615,621,627,660,678
"[[[66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.5357142857142857], [66.0, 90.0, 0.08928571428571429], [68.0, 90.0, 0.08928571428571429], [69.0, 90.0, 1.7857142857142858], [71.0, 90.0, 0.35714285714285715]]]",192,"['58', 'T']",598,616,622,661
"[[[71.0, 90.0, 0.35714285714285715], [67.0, 90.0, 0.35714285714285715], [64.0, 90.0, 0.35714285714285715], [61.0, 90.0, 0.35714285714285715], [69.0, 90.0, 0.35714285714285715], [65.0, 90.0, 0.35714285714285715], [62.0, 90.0, 0.35714285714285715]]]",208,76
"[[[65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.26785714285714285]]]",226,668
"[[[64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.26785714285714285], [60.0, 90.0, 0.08928571428571429]]]",227,490
"[[[62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.26785714285714285], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429]]]",228,491
"[[[59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.26785714285714285], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429]]]",230,"['561', 'T']"
"[[[60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.26785714285714285], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429]]]",231,"['562', 'T']",663
"[[[62.0, 90.0, 0.26785714285714285], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.26785714285714285]]]",232,664
"[[[59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.26785714285714285], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429]]]",234,491
"[[[56.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.26785714285714285], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.5357142857142857]]]",236,250,276,484,698
"[[[57.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.26785714285714285], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.5357142857142857], [54.0, 90.0, 0.08928571428571429]]]",237,485
"[[[59.0, 90.0, 0.26785714285714285], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.5357142857142857], [54.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429]]]",238,486,637
"[[[52.0, 90.0, 0.5357142857142857], [54.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.5357142857142857], [54.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.35714285714285715]]]",242,47,191,597,615,621,627,660
"[[[57.0, 90.0, 0.35714285714285715], [57.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429]]]",248,274,"['559', 'T']"
"[[[57.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429]]]",249,163,275,"['560', 'T']",697
"[[[59.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.35714285714285715]]]",250,236,276,323,462,484,591,654,672,698
"[[[60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.35714285714285715], [55.0, 90.0, 0.08928571428571429]]]",251,612,618
"[[[62.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.35714285714285715], [55.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429]]]",252,613,619,625
"[[[64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429]]]",267,"['340', 'T']"
"[[[65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.8035714285714286]]]",268,"['341', 'T']",476,547,634,694
"[[[67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.8035714285714286], [62.0, 90.0, 0.08928571428571429]]]",269,477
"[[[69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.8035714285714286], [62.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429]]]",270,478
"[[[67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.8035714285714286], [62.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429]]]",271,479
"[[[65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.8035714285714286], [62.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429]]]",272,480
"[[[64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.8035714285714286], [62.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429]]]",273,481
"[[[62.0, 90.0, 0.8035714285714286], [62.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429]]]",274,248,482
"[[[62.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429]]]",275,82,249,483,697
"[[[64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.35714285714285715]]]",276,236,250,323,462,484,591,654,672,698
"[[[59.0, 90.0, 0.5357142857142857], [59.0, 90.0, 0.08928571428571429], [61.0, 90.0, 0.08928571428571429], [61.0, 90.0, 0.5357142857142857], [59.0, 90.0, 0.08928571428571429], [61.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.7142857142857143]]]",297,57,522
"[[[72.0, 90.0, 0.08928571428571429], [71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.26785714285714285]]]",313,37,90
"[[[71.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.26785714285714285], [67.0, 90.0, 0.08928571428571429]]]",314,490
"[[[69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.26785714285714285], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429]]]",315,491
"[[[66.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.26785714285714285], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429]]]",317,561
"[[[67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.26785714285714285], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429]]]",318,562,663
"[[[69.0, 90.0, 0.26785714285714285], [67.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.26785714285714285]]]",319,664
"[[[66.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.26785714285714285], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429]]]",321,491
"[[[63.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.26785714285714285], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [61.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.5357142857142857]]]",323,250,276,484,698
"[[[64.0, 90.0, 0.08928571428571429], [66.0, 90.0, 0.26785714285714285], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [61.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.5357142857142857], [61.0, 90.0, 0.08928571428571429]]]",324,485
"[[[66.0, 90.0, 0.26785714285714285], [64.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [61.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.5357142857142857], [61.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429]]]",325,486,637
"[[[59.0, 90.0, 0.5357142857142857], [61.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.5357142857142857], [61.0, 90.0, 0.08928571428571429], [63.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.35714285714285715]]]",329,47,191,597,615,621,627,660
"[[[64.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429]]]",340,"['267', 'T']"
"[[[65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.35714285714285715]]]",341,"['268', 'T']",476,547,634,694
"[[[60.0, 90.0, 0.7142857142857143], [65.0, 90.0, 0.7142857142857143], [56.0, 90.0, 0.7142857142857143], [62.0, 90.0, 0.35714285714285715], [59.0, 90.0, 0.35714285714285715], [64.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.35714285714285715]]]",351,"['436', 'T']"
"[[[65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.17857142857142858], [65.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.35714285714285715], [70.0, 90.0, 0.35714285714285715], [69.0, 90.0, 0.17857142857142858]]]",368,131
"[[[69.0, 90.0, 0.08928571428571429], [67.0, 90.0, 0.08928571428571429], [65.0, 90.0, 0.08928571428571429], [64.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [62.0, 90.0, 0.35714285714285715]]]",397,636
"[[[62.0, 90.0, 0.08928571428571429], [60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429]]]",415,61
"[[[59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [56.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [51.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.35714285714285715]]]",417,96
"[[[60.0, 90.0, 0.7142857142857143], [65.0, 90.0, 0.7142857142857143], [56.0, 90.0, 0.7142857142857143], [62.0, 90.0, 0.35714285714285715], [59.0, 90.0, 0.35714285714285715], [64.0, 90.0, 0.35714285714285715], [60.0, 90.0, 0.35714285714285715]]]",436,"['351', 'T']"
"[[[60.0, 90.0, 0.08928571428571429], [59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.26785714285714285]]]",452,668
"[[[59.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.26785714285714285], [55.0, 90.0, 0.08928571428571429]]]",453,490
"[[[57.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.26785714285714285], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429]]]",454,491
"[[[54.0, 90.0, 0.08928571428571429], [55.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.26785714285714285], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [51.0, 90.0, 0.08928571428571429]]]",456,561
"[[[55.0, 90.0, 0.08928571428571429], [57.0, 90.0, 0.26785714285714285], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [51.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429]]]",457,562,663
"[[[57.0, 90.0, 0.26785714285714285], [55.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [51.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.26785714285714285]]]",458,664
"[[[54.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [51.0, 90.0, 0.08928571428571429], [52.0, 90.0, 0.08928571428571429], [54.0, 90.0, 0.26785714285714285], [52.0, 90.0, 0.08928571428571429], [51.0, 90.0, 0.08928571428571429]]]",460,491
